qid,topic,difficulty,model,method,answer_type,original_tokens,used_tokens,cosine_similarity
greedy_algorithm-e-011,greedy_algorithm,SciNCL,truncation,short_answer,7,7,0.8914,
greedy_algorithm-e-011,greedy_algorithm,SciNCL,truncation,long_answer,135,135,0.9151,
greedy_algorithm-e-012,greedy_algorithm,SciNCL,truncation,short_answer,7,7,0.9059,
greedy_algorithm-e-012,greedy_algorithm,SciNCL,truncation,long_answer,119,119,0.8649,
greedy_algorithm-e-013,greedy_algorithm,SciNCL,truncation,short_answer,8,8,0.9637,
greedy_algorithm-e-013,greedy_algorithm,SciNCL,truncation,long_answer,196,196,0.9296,
greedy_algorithm-e-014,greedy_algorithm,SciNCL,truncation,short_answer,8,8,0.8665,
greedy_algorithm-e-014,greedy_algorithm,SciNCL,truncation,long_answer,153,153,0.8519,
greedy_algorithm-e-015,greedy_algorithm,SciNCL,truncation,short_answer,8,8,0.8873,
greedy_algorithm-e-015,greedy_algorithm,SciNCL,truncation,long_answer,148,148,0.8997,
greedy_algorithm-e-016,greedy_algorithm,SciNCL,truncation,short_answer,7,7,0.9152,
greedy_algorithm-e-016,greedy_algorithm,SciNCL,truncation,long_answer,146,146,0.9064,
greedy_algorithm-e-017,greedy_algorithm,SciNCL,truncation,short_answer,9,9,0.8973,
greedy_algorithm-e-017,greedy_algorithm,SciNCL,truncation,long_answer,171,171,0.884,
greedy_algorithm-e-018,greedy_algorithm,SciNCL,truncation,short_answer,10,10,0.9376,
greedy_algorithm-e-018,greedy_algorithm,SciNCL,truncation,long_answer,134,134,0.8822,
greedy_algorithm-e-019,greedy_algorithm,SciNCL,truncation,short_answer,9,9,0.945,
greedy_algorithm-e-019,greedy_algorithm,SciNCL,truncation,long_answer,140,140,0.9365,
greedy_algorithm-e-020,greedy_algorithm,SciNCL,truncation,short_answer,6,6,0.8765,
greedy_algorithm-e-020,greedy_algorithm,SciNCL,truncation,long_answer,129,129,0.9259,
Hashing-e-001,hashing,SciNCL,truncation,short_answer,9,9,0.9504,
Hashing-e-001,hashing,SciNCL,truncation,long_answer,236,236,0.9397,
Hashing-e-002,hashing,SciNCL,truncation,short_answer,8,8,0.9499,
Hashing-e-002,hashing,SciNCL,truncation,long_answer,191,191,0.9609,
Hashing-e-003,hashing,SciNCL,truncation,short_answer,11,11,0.9529,
Hashing-e-003,hashing,SciNCL,truncation,long_answer,161,161,0.9256,
Hashing-e-004,hashing,SciNCL,truncation,short_answer,7,7,0.839,
Hashing-e-004,hashing,SciNCL,truncation,long_answer,155,155,0.9498,
Hashing-e-005,hashing,SciNCL,truncation,short_answer,5,5,0.7923,
Hashing-e-005,hashing,SciNCL,truncation,long_answer,159,159,0.9526,
Hashing-e-006,hashing,SciNCL,truncation,short_answer,8,8,0.9594,
Hashing-e-006,hashing,SciNCL,truncation,long_answer,154,154,0.9639,
Hashing-e-007,hashing,SciNCL,truncation,short_answer,7,7,0.9471,
Hashing-e-007,hashing,SciNCL,truncation,long_answer,129,129,0.8859,
Hashing-e-008,hashing,SciNCL,truncation,short_answer,8,8,0.8751,
Hashing-e-008,hashing,SciNCL,truncation,long_answer,117,117,0.9542,
Hashing-e-009,hashing,SciNCL,truncation,short_answer,6,6,0.9482,
Hashing-e-009,hashing,SciNCL,truncation,long_answer,105,105,0.9466,
Hashing-e-010,hashing,SciNCL,truncation,short_answer,8,8,0.9638,
Hashing-e-010,hashing,SciNCL,truncation,long_answer,114,114,0.9519,
Hashing-e-011,hashing,SciNCL,truncation,short_answer,7,7,0.9657,
Hashing-e-011,hashing,SciNCL,truncation,long_answer,143,143,0.9573,
Hashing-e-012,hashing,SciNCL,truncation,short_answer,6,6,0.8917,
Hashing-e-012,hashing,SciNCL,truncation,long_answer,108,108,0.8671,
Hashing-e-013,hashing,SciNCL,truncation,short_answer,5,5,0.8955,
Hashing-e-013,hashing,SciNCL,truncation,long_answer,104,104,0.8998,
Hashing-e-014,hashing,SciNCL,truncation,short_answer,7,7,0.9706,
Hashing-e-014,hashing,SciNCL,truncation,long_answer,93,93,0.9733,
Hashing-e-015,hashing,SciNCL,truncation,short_answer,6,6,0.8916,
Hashing-e-015,hashing,SciNCL,truncation,long_answer,113,113,0.9642,
Hashing-e-016,hashing,SciNCL,truncation,short_answer,5,5,0.9219,
Hashing-e-016,hashing,SciNCL,truncation,long_answer,120,120,0.9391,
Hashing-e-017,hashing,SciNCL,truncation,short_answer,6,6,0.9327,
Hashing-e-017,hashing,SciNCL,truncation,long_answer,98,98,0.9703,
Hashing-e-018,hashing,SciNCL,truncation,short_answer,5,5,0.8738,
Hashing-e-018,hashing,SciNCL,truncation,long_answer,114,114,0.9356,
Hashing-e-019,hashing,SciNCL,truncation,short_answer,7,7,0.9183,
Hashing-e-019,hashing,SciNCL,truncation,long_answer,99,99,0.9624,
Hashing-e-020,hashing,SciNCL,truncation,short_answer,6,6,0.9371,
Hashing-e-020,hashing,SciNCL,truncation,long_answer,100,100,0.9521,
Hashing-e-001,hashing,SciNCL,truncation,short_answer,9,9,0.9504,
Hashing-e-001,hashing,SciNCL,truncation,long_answer,236,236,0.9397,
Hashing-e-002,hashing,SciNCL,truncation,short_answer,8,8,0.9499,
Hashing-e-002,hashing,SciNCL,truncation,long_answer,191,191,0.9609,
Hashing-e-003,hashing,SciNCL,truncation,short_answer,11,11,0.9529,
Hashing-e-003,hashing,SciNCL,truncation,long_answer,161,161,0.9256,
Hashing-e-004,hashing,SciNCL,truncation,short_answer,7,7,0.839,
Hashing-e-004,hashing,SciNCL,truncation,long_answer,155,155,0.9498,
Hashing-e-005,hashing,SciNCL,truncation,short_answer,5,5,0.7923,
Hashing-e-005,hashing,SciNCL,truncation,long_answer,159,159,0.9526,
Hashing-e-006,hashing,SciNCL,truncation,short_answer,8,8,0.9594,
Hashing-e-006,hashing,SciNCL,truncation,long_answer,154,154,0.9639,
Hashing-e-007,hashing,SciNCL,truncation,short_answer,7,7,0.9471,
Hashing-e-007,hashing,SciNCL,truncation,long_answer,129,129,0.8859,
Hashing-e-008,hashing,SciNCL,truncation,short_answer,8,8,0.8751,
Hashing-e-008,hashing,SciNCL,truncation,long_answer,117,117,0.9542,
Hashing-e-009,hashing,SciNCL,truncation,short_answer,6,6,0.9482,
Hashing-e-009,hashing,SciNCL,truncation,long_answer,105,105,0.9466,
Hashing-e-010,hashing,SciNCL,truncation,short_answer,8,8,0.9638,
Hashing-e-010,hashing,SciNCL,truncation,long_answer,114,114,0.9519,
Hashing-e-011,hashing,SciNCL,truncation,short_answer,7,7,0.9657,
Hashing-e-011,hashing,SciNCL,truncation,long_answer,143,143,0.9573,
Hashing-e-012,hashing,SciNCL,truncation,short_answer,6,6,0.8917,
Hashing-e-012,hashing,SciNCL,truncation,long_answer,108,108,0.8671,
Hashing-e-013,hashing,SciNCL,truncation,short_answer,5,5,0.8955,
Hashing-e-013,hashing,SciNCL,truncation,long_answer,104,104,0.8998,
Hashing-e-014,hashing,SciNCL,truncation,short_answer,7,7,0.9706,
Hashing-e-014,hashing,SciNCL,truncation,long_answer,93,93,0.9733,
Hashing-e-015,hashing,SciNCL,truncation,short_answer,6,6,0.8916,
Hashing-e-015,hashing,SciNCL,truncation,long_answer,113,113,0.9642,
Hashing-e-016,hashing,SciNCL,truncation,short_answer,5,5,0.9219,
Hashing-e-016,hashing,SciNCL,truncation,long_answer,120,120,0.9391,
Hashing-e-017,hashing,SciNCL,truncation,short_answer,6,6,0.9327,
Hashing-e-017,hashing,SciNCL,truncation,long_answer,98,98,0.9703,
Hashing-e-018,hashing,SciNCL,truncation,short_answer,5,5,0.8738,
Hashing-e-018,hashing,SciNCL,truncation,long_answer,114,114,0.9356,
Hashing-e-019,hashing,SciNCL,truncation,short_answer,7,7,0.9183,
Hashing-e-019,hashing,SciNCL,truncation,long_answer,99,99,0.9624,
Hashing-e-020,hashing,SciNCL,truncation,short_answer,6,6,0.9371,
Hashing-e-020,hashing,SciNCL,truncation,long_answer,100,100,0.9521,
Hashing-e-001,hashing,SciNCL,truncation,short_answer,9,9,0.9504,
Hashing-e-001,hashing,SciNCL,truncation,long_answer,236,236,0.9397,
Hashing-e-002,hashing,SciNCL,truncation,short_answer,8,8,0.9499,
Hashing-e-002,hashing,SciNCL,truncation,long_answer,191,191,0.9609,
Hashing-e-003,hashing,SciNCL,truncation,short_answer,11,11,0.9529,
Hashing-e-003,hashing,SciNCL,truncation,long_answer,161,161,0.9256,
Hashing-e-004,hashing,SciNCL,truncation,short_answer,7,7,0.839,
Hashing-e-004,hashing,SciNCL,truncation,long_answer,155,155,0.9498,
Hashing-e-005,hashing,SciNCL,truncation,short_answer,5,5,0.7923,
Hashing-e-005,hashing,SciNCL,truncation,long_answer,159,159,0.9526,
Hashing-e-006,hashing,SciNCL,truncation,short_answer,8,8,0.9594,
Hashing-e-006,hashing,SciNCL,truncation,long_answer,154,154,0.9639,
Hashing-e-007,hashing,SciNCL,truncation,short_answer,7,7,0.9471,
Hashing-e-007,hashing,SciNCL,truncation,long_answer,129,129,0.8859,
Hashing-e-008,hashing,SciNCL,truncation,short_answer,8,8,0.8751,
Hashing-e-008,hashing,SciNCL,truncation,long_answer,117,117,0.9542,
Hashing-e-009,hashing,SciNCL,truncation,short_answer,6,6,0.9482,
Hashing-e-009,hashing,SciNCL,truncation,long_answer,105,105,0.9466,
Hashing-e-010,hashing,SciNCL,truncation,short_answer,8,8,0.9638,
Hashing-e-010,hashing,SciNCL,truncation,long_answer,114,114,0.9519,
Hashing-e-011,hashing,SciNCL,truncation,short_answer,7,7,0.9657,
Hashing-e-011,hashing,SciNCL,truncation,long_answer,143,143,0.9573,
Hashing-e-012,hashing,SciNCL,truncation,short_answer,6,6,0.8917,
Hashing-e-012,hashing,SciNCL,truncation,long_answer,108,108,0.8671,
Hashing-e-013,hashing,SciNCL,truncation,short_answer,5,5,0.8955,
Hashing-e-013,hashing,SciNCL,truncation,long_answer,104,104,0.8998,
Hashing-e-014,hashing,SciNCL,truncation,short_answer,7,7,0.9706,
Hashing-e-014,hashing,SciNCL,truncation,long_answer,93,93,0.9733,
Hashing-e-015,hashing,SciNCL,truncation,short_answer,6,6,0.8916,
Hashing-e-015,hashing,SciNCL,truncation,long_answer,113,113,0.9642,
Hashing-e-016,hashing,SciNCL,truncation,short_answer,5,5,0.9219,
Hashing-e-016,hashing,SciNCL,truncation,long_answer,120,120,0.9391,
Hashing-e-017,hashing,SciNCL,truncation,short_answer,6,6,0.9327,
Hashing-e-017,hashing,SciNCL,truncation,long_answer,98,98,0.9703,
Hashing-e-018,hashing,SciNCL,truncation,short_answer,5,5,0.8738,
Hashing-e-018,hashing,SciNCL,truncation,long_answer,114,114,0.9356,
Hashing-e-019,hashing,SciNCL,truncation,short_answer,7,7,0.9183,
Hashing-e-019,hashing,SciNCL,truncation,long_answer,99,99,0.9624,
Hashing-e-020,hashing,SciNCL,truncation,short_answer,6,6,0.9371,
Hashing-e-020,hashing,SciNCL,truncation,long_answer,100,100,0.9521,
Heaps_Priority_Queue-e-001,heaps_priority,SciNCL,truncation,short_answer,58,58,0.9952,
Heaps_Priority_Queue-e-001,heaps_priority,SciNCL,truncation,long_answer,286,286,0.9482,
Heaps_Priority_Queue-e-002,heaps_priority,SciNCL,truncation,short_answer,50,50,0.9928,
Heaps_Priority_Queue-e-002,heaps_priority,SciNCL,truncation,long_answer,247,247,0.9454,
Heaps_Priority_Queue-e-003,heaps_priority,SciNCL,truncation,short_answer,42,42,0.9849,
Heaps_Priority_Queue-e-003,heaps_priority,SciNCL,truncation,long_answer,222,222,0.9531,
Heaps_Priority_Queue-e-004,heaps_priority,SciNCL,truncation,short_answer,41,41,0.9779,
Heaps_Priority_Queue-e-004,heaps_priority,SciNCL,truncation,long_answer,335,335,0.9522,
Heaps_Priority_Queue-e-005,heaps_priority,SciNCL,truncation,short_answer,41,41,0.9771,
Heaps_Priority_Queue-e-005,heaps_priority,SciNCL,truncation,long_answer,276,276,0.9354,
Heaps_Priority_Queue-e-006,heaps_priority,SciNCL,truncation,short_answer,32,32,0.9877,
Heaps_Priority_Queue-e-006,heaps_priority,SciNCL,truncation,long_answer,260,260,0.9593,
Heaps_Priority_Queue-e-007,heaps_priority,SciNCL,truncation,short_answer,25,25,0.9919,
Heaps_Priority_Queue-e-007,heaps_priority,SciNCL,truncation,long_answer,258,258,0.9309,
Heaps_Priority_Queue-e-008,heaps_priority,SciNCL,truncation,short_answer,38,38,0.9858,
Heaps_Priority_Queue-e-008,heaps_priority,SciNCL,truncation,long_answer,304,304,0.9739,
Heaps_Priority_Queue-e-009,heaps_priority,SciNCL,truncation,short_answer,28,28,0.9415,
Heaps_Priority_Queue-e-009,heaps_priority,SciNCL,truncation,long_answer,294,294,0.9007,
Heaps_Priority_Queue-e-010,heaps_priority,SciNCL,truncation,short_answer,22,22,0.9606,
Heaps_Priority_Queue-e-010,heaps_priority,SciNCL,truncation,long_answer,275,275,0.9423,
Heaps_Priority_Queue-e-011,heaps_priority,SciNCL,truncation,short_answer,27,27,0.9319,
Heaps_Priority_Queue-e-011,heaps_priority,SciNCL,truncation,long_answer,275,275,0.9548,
Heaps_Priority_Queue-e-012,heaps_priority,SciNCL,truncation,short_answer,21,21,0.9619,
Heaps_Priority_Queue-e-012,heaps_priority,SciNCL,truncation,long_answer,283,283,0.9719,
Heaps_Priority_Queue-e-013,heaps_priority,SciNCL,truncation,short_answer,26,26,0.9408,
Heaps_Priority_Queue-e-013,heaps_priority,SciNCL,truncation,long_answer,268,268,0.9586,
Heaps_Priority_Queue-e-014,heaps_priority,SciNCL,truncation,short_answer,15,15,0.9906,
Heaps_Priority_Queue-e-014,heaps_priority,SciNCL,truncation,long_answer,219,219,0.8746,
Heaps_Priority_Queue-e-015,heaps_priority,SciNCL,truncation,short_answer,11,11,0.9775,
Heaps_Priority_Queue-e-015,heaps_priority,SciNCL,truncation,long_answer,195,195,0.9603,
Heaps_Priority_Queue-e-016,heaps_priority,SciNCL,truncation,short_answer,14,14,0.9822,
Heaps_Priority_Queue-e-016,heaps_priority,SciNCL,truncation,long_answer,183,183,0.9513,
Heaps_Priority_Queue-e-017,heaps_priority,SciNCL,truncation,short_answer,16,16,0.9821,
Heaps_Priority_Queue-e-017,heaps_priority,SciNCL,truncation,long_answer,160,160,0.9706,
Heaps_Priority_Queue-e-018,heaps_priority,SciNCL,truncation,short_answer,18,18,0.9442,
Heaps_Priority_Queue-e-018,heaps_priority,SciNCL,truncation,long_answer,184,184,0.9172,
Heaps_Priority_Queue-e-019,heaps_priority,SciNCL,truncation,short_answer,19,19,0.9911,
Heaps_Priority_Queue-e-019,heaps_priority,SciNCL,truncation,long_answer,165,165,0.9756,
Heaps_Priority_Queue-e-020,heaps_priority,SciNCL,truncation,short_answer,14,14,0.9257,
Heaps_Priority_Queue-e-020,heaps_priority,SciNCL,truncation,long_answer,197,197,0.9419,
Heaps_Priority_Queue-e-001,heaps_priority,SciNCL,truncation,short_answer,58,58,0.9952,
Heaps_Priority_Queue-e-001,heaps_priority,SciNCL,truncation,long_answer,286,286,0.9482,
Heaps_Priority_Queue-e-002,heaps_priority,SciNCL,truncation,short_answer,50,50,0.9928,
Heaps_Priority_Queue-e-002,heaps_priority,SciNCL,truncation,long_answer,247,247,0.9454,
Heaps_Priority_Queue-e-003,heaps_priority,SciNCL,truncation,short_answer,42,42,0.9849,
Heaps_Priority_Queue-e-003,heaps_priority,SciNCL,truncation,long_answer,222,222,0.9531,
Heaps_Priority_Queue-e-004,heaps_priority,SciNCL,truncation,short_answer,41,41,0.9779,
Heaps_Priority_Queue-e-004,heaps_priority,SciNCL,truncation,long_answer,335,335,0.9522,
Heaps_Priority_Queue-e-005,heaps_priority,SciNCL,truncation,short_answer,41,41,0.9771,
Heaps_Priority_Queue-e-005,heaps_priority,SciNCL,truncation,long_answer,276,276,0.9354,
Heaps_Priority_Queue-e-006,heaps_priority,SciNCL,truncation,short_answer,32,32,0.9877,
Heaps_Priority_Queue-e-006,heaps_priority,SciNCL,truncation,long_answer,260,260,0.9593,
Heaps_Priority_Queue-e-007,heaps_priority,SciNCL,truncation,short_answer,25,25,0.9919,
Heaps_Priority_Queue-e-007,heaps_priority,SciNCL,truncation,long_answer,258,258,0.9309,
Heaps_Priority_Queue-e-008,heaps_priority,SciNCL,truncation,short_answer,38,38,0.9858,
Heaps_Priority_Queue-e-008,heaps_priority,SciNCL,truncation,long_answer,304,304,0.9739,
Heaps_Priority_Queue-e-009,heaps_priority,SciNCL,truncation,short_answer,28,28,0.9415,
Heaps_Priority_Queue-e-009,heaps_priority,SciNCL,truncation,long_answer,294,294,0.9007,
Heaps_Priority_Queue-e-010,heaps_priority,SciNCL,truncation,short_answer,22,22,0.9606,
Heaps_Priority_Queue-e-010,heaps_priority,SciNCL,truncation,long_answer,275,275,0.9423,
Heaps_Priority_Queue-e-011,heaps_priority,SciNCL,truncation,short_answer,27,27,0.9319,
Heaps_Priority_Queue-e-011,heaps_priority,SciNCL,truncation,long_answer,275,275,0.9548,
Heaps_Priority_Queue-e-012,heaps_priority,SciNCL,truncation,short_answer,21,21,0.9619,
Heaps_Priority_Queue-e-012,heaps_priority,SciNCL,truncation,long_answer,283,283,0.9719,
Heaps_Priority_Queue-e-013,heaps_priority,SciNCL,truncation,short_answer,26,26,0.9408,
Heaps_Priority_Queue-e-013,heaps_priority,SciNCL,truncation,long_answer,268,268,0.9586,
Heaps_Priority_Queue-e-014,heaps_priority,SciNCL,truncation,short_answer,15,15,0.9906,
Heaps_Priority_Queue-e-014,heaps_priority,SciNCL,truncation,long_answer,219,219,0.8746,
Heaps_Priority_Queue-e-015,heaps_priority,SciNCL,truncation,short_answer,11,11,0.9775,
Heaps_Priority_Queue-e-015,heaps_priority,SciNCL,truncation,long_answer,195,195,0.9603,
Heaps_Priority_Queue-e-016,heaps_priority,SciNCL,truncation,short_answer,14,14,0.9822,
Heaps_Priority_Queue-e-016,heaps_priority,SciNCL,truncation,long_answer,183,183,0.9513,
Heaps_Priority_Queue-e-017,heaps_priority,SciNCL,truncation,short_answer,16,16,0.9821,
Heaps_Priority_Queue-e-017,heaps_priority,SciNCL,truncation,long_answer,160,160,0.9706,
Heaps_Priority_Queue-e-018,heaps_priority,SciNCL,truncation,short_answer,18,18,0.9442,
Heaps_Priority_Queue-e-018,heaps_priority,SciNCL,truncation,long_answer,184,184,0.9172,
Heaps_Priority_Queue-e-019,heaps_priority,SciNCL,truncation,short_answer,19,19,0.9911,
Heaps_Priority_Queue-e-019,heaps_priority,SciNCL,truncation,long_answer,165,165,0.9756,
Heaps_Priority_Queue-e-020,heaps_priority,SciNCL,truncation,short_answer,14,14,0.9257,
Heaps_Priority_Queue-e-020,heaps_priority,SciNCL,truncation,long_answer,197,197,0.9419,
Heaps_Priority_Queue-e-001,heaps_priority,SciNCL,truncation,short_answer,58,58,0.9952,
Heaps_Priority_Queue-e-001,heaps_priority,SciNCL,truncation,long_answer,286,286,0.9482,
Heaps_Priority_Queue-e-002,heaps_priority,SciNCL,truncation,short_answer,50,50,0.9928,
Heaps_Priority_Queue-e-002,heaps_priority,SciNCL,truncation,long_answer,247,247,0.9454,
Heaps_Priority_Queue-e-003,heaps_priority,SciNCL,truncation,short_answer,42,42,0.9849,
Heaps_Priority_Queue-e-003,heaps_priority,SciNCL,truncation,long_answer,222,222,0.9531,
Heaps_Priority_Queue-e-004,heaps_priority,SciNCL,truncation,short_answer,41,41,0.9779,
Heaps_Priority_Queue-e-004,heaps_priority,SciNCL,truncation,long_answer,335,335,0.9522,
Heaps_Priority_Queue-e-005,heaps_priority,SciNCL,truncation,short_answer,41,41,0.9771,
Heaps_Priority_Queue-e-005,heaps_priority,SciNCL,truncation,long_answer,276,276,0.9354,
Heaps_Priority_Queue-e-006,heaps_priority,SciNCL,truncation,short_answer,32,32,0.9877,
Heaps_Priority_Queue-e-006,heaps_priority,SciNCL,truncation,long_answer,260,260,0.9593,
Heaps_Priority_Queue-e-007,heaps_priority,SciNCL,truncation,short_answer,25,25,0.9919,
Heaps_Priority_Queue-e-007,heaps_priority,SciNCL,truncation,long_answer,258,258,0.9309,
Heaps_Priority_Queue-e-008,heaps_priority,SciNCL,truncation,short_answer,38,38,0.9858,
Heaps_Priority_Queue-e-008,heaps_priority,SciNCL,truncation,long_answer,304,304,0.9739,
Heaps_Priority_Queue-e-009,heaps_priority,SciNCL,truncation,short_answer,28,28,0.9415,
Heaps_Priority_Queue-e-009,heaps_priority,SciNCL,truncation,long_answer,294,294,0.9007,
Heaps_Priority_Queue-e-010,heaps_priority,SciNCL,truncation,short_answer,22,22,0.9606,
Heaps_Priority_Queue-e-010,heaps_priority,SciNCL,truncation,long_answer,275,275,0.9423,
Heaps_Priority_Queue-e-011,heaps_priority,SciNCL,truncation,short_answer,27,27,0.9319,
Heaps_Priority_Queue-e-011,heaps_priority,SciNCL,truncation,long_answer,275,275,0.9548,
Heaps_Priority_Queue-e-012,heaps_priority,SciNCL,truncation,short_answer,21,21,0.9619,
Heaps_Priority_Queue-e-012,heaps_priority,SciNCL,truncation,long_answer,283,283,0.9719,
Heaps_Priority_Queue-e-013,heaps_priority,SciNCL,truncation,short_answer,26,26,0.9408,
Heaps_Priority_Queue-e-013,heaps_priority,SciNCL,truncation,long_answer,268,268,0.9586,
Heaps_Priority_Queue-e-014,heaps_priority,SciNCL,truncation,short_answer,15,15,0.9906,
Heaps_Priority_Queue-e-014,heaps_priority,SciNCL,truncation,long_answer,219,219,0.8746,
Heaps_Priority_Queue-e-015,heaps_priority,SciNCL,truncation,short_answer,11,11,0.9775,
Heaps_Priority_Queue-e-015,heaps_priority,SciNCL,truncation,long_answer,195,195,0.9603,
Heaps_Priority_Queue-e-016,heaps_priority,SciNCL,truncation,short_answer,14,14,0.9822,
Heaps_Priority_Queue-e-016,heaps_priority,SciNCL,truncation,long_answer,183,183,0.9513,
Heaps_Priority_Queue-e-017,heaps_priority,SciNCL,truncation,short_answer,16,16,0.9821,
Heaps_Priority_Queue-e-017,heaps_priority,SciNCL,truncation,long_answer,160,160,0.9706,
Heaps_Priority_Queue-e-018,heaps_priority,SciNCL,truncation,short_answer,18,18,0.9442,
Heaps_Priority_Queue-e-018,heaps_priority,SciNCL,truncation,long_answer,184,184,0.9172,
